GenA	GenB	MI
ZNF671	ARHGAP25	0.288708
PMS1	WDR75	0.288695
CLIP2	CCDC57	0.288685
ZNF714	ZNF431	0.288683
PQBP1	NDUFB11	0.288683
PIM2	PIK3CG	0.288672
MED10	MARCHF6	0.288651
SMUG1	ALG1L1P	0.288633
MYO1F	GPSM3	0.288616
TSR1	PRPF8	0.28859
SLC9A6	RTL8A	0.288588
SMUG1	C7orf50	0.288573
APBB1IP	LAPTM5	0.288556
PSMB1	SF3B5	0.288526
BCL7C	CLIP2	0.288526
PPP1R8	DNAJC8	0.288521
TTLL4	CNOT9	0.288518
MFNG	FERMT3	0.288515
LETM1	HTT	0.288501
NDUFB2	ATP5MF	0.2885
APBB1IP	GNG2	0.288496
RNH1	RIC8A	0.288495
ATP5F1E	COPS9	0.288494
PHF6	ZBTB33	0.288457
WAS	ST8SIA4	0.288433
KMT2A	NFRKB	0.288432
HAX1	DEDD	0.288432
WDR13	UXT	0.288354
TBCCD1	DVL3	0.28835
COPZ1	MRPL23	0.288325
GAB3	AIF1	0.288309
PDGFRB	DIPK2B	0.288277
GYPC	LY96	0.288273
GNG2	SPN	0.288266
COPS9	RPLP2	0.288246
CCT5	EXOC3	0.288228
SETD2	QRICH1	0.288217
ZNF530	ZNF551	0.288215
DIDO1	ZGPAT	0.288198
ANAPC2	NELFB	0.288183
UBE4A	KMT2A	0.288092
MBD4	ZNF148	0.288074
UBE3C	NOM1	0.28807
C5orf22	ZNF131	0.288068
MAEA	MRFAP1	0.288042
ZNF671	FERMT3	0.288039
VTA1	PPIL4	0.288019
ZNF84	ZNF10	0.287964
MS4A6A	TNFAIP8L2	0.287961
C19orf25	MED16	0.28793
DISP1	MRPL23	0.287921
RASSF4	FAM78A	0.287891
LCP2	GNGT2	0.287871
UBR5	VPS13B	0.287862
ILKAP	PSMD1	0.287854
FAM120B	TBP	0.287853
TRAF3IP3	FERMT3	0.287847
SPI1	SLC39A13-AS1	0.287735
SPATA2	RALGAPB	0.287724
ABCB1	NLRC3	0.287716
DHX30	RBM15B	0.287692
CNOT9	TRIP12	0.28768
SGIP1	ZEB1	0.287656
CD300C	C3AR1	0.28762
BIN2	FERMT3	0.287615
TMEM161A	MVB12A	0.287604
ACTR5	RALGAPB	0.287602
PRUNE1	ARNT	0.287583
CDC34	POLRMT	0.287541
DROSHA	RICTOR	0.287537
HMGB1P5	HMGB1P6	0.287536
ARHGAP9	TRPV2	0.287509
RNF123	WDR6	0.287508
SMUG1	TMEM258	0.287505
OR2A20P	ARHGEF35-AS1	0.287502
PSMA1	NSMCE1	0.287497
EXOSC9	MAD2L1	0.287459
ANAPC4	ZCCHC4	0.287438
VHL	BRPF1	0.287414
TBC1D23	TOMM70	0.287406
ARHGAP25	LCK	0.287395
CSTF1	ZSWIM1	0.287384
WRAP53	PSMB6	0.287382
CFAP97	RWDD4	0.287382
CD300A	CSF1R	0.287365
UBE2K	GRPEL1	0.287345
PTPN23	ARIH2	0.287327
FXR2	CNTROB	0.287323
MAP4K1	FAM78A	0.287299
RAD54L2	USP19	0.287289
NUP155	ICE1	0.287269
CRNKL1	POLR3F	0.287256
RFC4	WDR53	0.287227
NDUFB7	FARS2	0.287217
COPB1	BET1L	0.287193
MAP4K1	MYO1F	0.287151
ST8SIA4	DOCK2	0.28715
FARP2	SEPTIN2	0.287147
MAP4K1	PIK3CG	0.287083
WDR82	QRICH1	0.28707
RAMP3	HSPA12B	0.287022
DEDD	UBE2Q1	0.28702
YME1L1	CDC123	0.286994
AKNA	SASH3	0.286993
VTA1	ORC3	0.286965
UQCC5	LYRM4	0.286962
CYTH4	DOCK8	0.286901
ADD1	FAM193A	0.286901
PLXNC1	ZEB2	0.286889
ZFP14	ZNF260	0.286882
NCKAP1L	GPSM3	0.286879
HAVCR2	LRRC25	0.286866
SPI1	TNFAIP8L2	0.286841
MS4A6A	SIGLEC9	0.286823
MROH1	SLC52A2	0.286765
NCKAP1L	NLRC3	0.286756
SMUG1	LCMT1	0.286753
ITGAE	LCK	0.286718
AKNA	RHOH	0.286712
CNOT10	METTL6	0.286676
ZNF671	IKZF1	0.286665
BIN2	DOCK2	0.286639
UBP1	RBM15B	0.286637
RBM26	OBI1	0.286627
APBB1IP	TAGAP	0.286624
SIL1	ATOX1	0.28659
ZNF420	ZNF461	0.286549
VCPIP1	YTHDF3	0.286512
CD180	FERMT3	0.286505
ABHD17A	SLC39A3	0.286499
MMAB	TBC1D7	0.286478
LCP2	ZNF671	0.286459
C3AR1	SLC39A13-AS1	0.286457
DROSHA	SKP2	0.286423
BORA	MZT1	0.286419
GAB3	RHOH	0.286415
PAFAH1B1	SLC25A11	0.286411
BIN2	FAM78A	0.286408
NCBP2	ACTL6A	0.286406
CYTH4	TAGAP	0.286401
NKAP	RNF113A	0.286381
MESD	SEC11A	0.286351
HTATSF1	SLC9A6	0.286318
RPRD1B	VAPB	0.2863
TAGAP	GIMAP1	0.286292
DHX15	MRFAP1	0.286274
TNIP2	NELFA	0.286261
FHIP2B	REEP4	0.286259
POLR2H	RFC4	0.286241
LCK	CASP4LP	0.286213
CD34	A2M	0.286192
NDUFC1	LSM6	0.286176
TOMM70	TRMT10C	0.286163
SIGLEC9	C1orf162	0.286146
SLC8A1	SLC39A13-AS1	0.286134
SIL1	UQCC5	0.286129
IFFO1	SNX20	0.286115
ARCN1	ZPR1	0.286112
ATP5MC2	TMEM219	0.286083
ITGAX	LRRC25	0.286057
RAD54L2	QRICH1	0.286056
DOCK8	LCK	0.286031
PIK3R5	ARHGAP30	0.286017
APPL1	SETD2	0.285959
TIE1	GPR4	0.285958
SELPLG	MYO1G	0.285946
LY86	LAPTM5	0.285929
LY86	HAVCR2	0.28591
FIG4	CEP57L1	0.285909
FAM78A	DOK2	0.285885
STEEP1	NKAP	0.285858
BCAS4	NSMCE1	0.28585
LARS2	QRICH1	0.285831
ARAF	WDR13	0.285831
PPCDC	SDHAF2	0.285829
CASP8AP2	MMS22L	0.285774
ALKBH5	TOP3A	0.285753
NELFCD	TAF4	0.28574
IL16	TRPV2	0.285733
ZNF671	TESPA1	0.285731
TTC33	RIMOC1	0.2857
GPR65	LAPTM5	0.285689
OTUD5	WDR13	0.285687
GIMAP6	ARHGAP25	0.285662
COPZ1	DISP1	0.285662
ZSCAN26	ZKSCAN8	0.28565
IKZF1	GIMAP1	0.285625
TAF2	WASHC5	0.285614
BOD1L1	DHX15	0.285574
ZNF808	ZNF28	0.285544
IFFO1	CYTH4	0.285538
VIRMA	WASHC5	0.285532
BTK	ITGA4	0.285447
RAD1	TTC33	0.285443
CCDC22	TIMM17B	0.285415
KNL1	ARHGAP11A	0.285412
RNF6	CDK8	0.285407
DIDO1	SS18L1	0.285405
DHX15	PDS5A	0.285383
CASZ1	ATP5MC2	0.285375
CLASP2	SACM1L	0.285371
LCP2	IKZF3	0.285358
NCKAP1L	TLR4	0.285316
GIMAP8	TRPV2	0.285268
GGT5	ZEB1	0.285268
PBRM1	WDR82	0.285234
STAU1	TAF4	0.285229
SCRIB	FAM83H	0.285204
STAG2	PHF6	0.28517
BCAS4	C7orf50	0.285136
CCDC90B	HIKESHI	0.285133
ESF1	TASP1	0.285113
RASGRP2	CD37	0.285082
CYTH4	SELPLG	0.285074
PTPN23	SCAP	0.28505
LY86	ADAP2	0.28505
SLMAP	GNL3	0.285024
TLR4	SLC8A1	0.285019
DOK2	C3AR1	0.284977
GPKOW	UXT	0.28495
LY86	RNASE6	0.284943
ITGA4	GPR65	0.28494
WDR70	SUB1	0.284935
GNL3	SMARCC1	0.284933
PLVAP	COL4A1	0.284925
NSFL1C	PSMF1	0.284894
MYCT1	JAM2	0.284873
SASH3	IKZF3	0.284851
RAD18	TRAIP	0.28482
MARCHF6	MRPL36	0.284715
CWC15	CEP57	0.284701
MMAB	SDHAF2	0.2847
METAP1	ADH5	0.284695
PIK3CG	PLCB2	0.284685
MYO1F	ARHGAP30	0.284664
MYCT1	KDR	0.284655
NUP98	MRPL17	0.284622
SLC35C2	ACOT8	0.284554
CC2D1A	RAD23A	0.284545
RABEP1	NCBP3	0.284534
GOLPH3	PRKAA1	0.284522
ZNF7	PUF60	0.28452
BCL7C	EXOC4	0.284483
RBSN	IP6K1	0.28448
GNA11	DOT1L	0.284479
TESPA1	PIK3R5	0.284478
ARCN1	RPS25	0.284476
PUF60	HSF1	0.284443
IP6K1	RBM15B	0.284426
PMP22	ZEB1	0.284399
MYO1F	SPN	0.28438
MRPL13	PUF60	0.284375
PTPN23	DCAF1	0.284359
RAB33A	FERMT3	0.284357
ADD1	MRFAP1	0.284326
RPS25	EI24	0.284323
ZFAS1	RPLP2	0.284318
CMPK2	HERC6	0.284291
MYO1G	FERMT3	0.284288
SMUG1	PITPNC1	0.284264
MRGBP	RPRD1B	0.284252
ATP5F1E	ZFAS1	0.284249
RASAL3	SFMBT2	0.28424
RNASE6	SLC8A1	0.284219
EMD	VAMP7	0.284218
TAGAP	GNG2	0.284205
OAS1	OAS3	0.284172
TBC1D23	ZBTB11	0.28416
DOCK8	ARHGEF6	0.284081
SEC62	PRKCI	0.284065
TAF4	UCKL1	0.284062
LYRM2	ELOB	0.284062
PRPF6	RPS21	0.284059
ZEB2	TMEM273	0.284021
ATP5F1E	ATOX1	0.284012
SCO1	ANKFY1	0.284001
FAM193A	ZBTB49	0.283984
RTF2	TPD52L2	0.283963
FASTKD3	NIPBL	0.2839
VPS8	SENP2	0.283892
SMUG1	PRR13	0.283847
ABI3	GIMAP8	0.283822
ROBO4	EXOC3L2	0.283816
PTPN7	TAGAP	0.283812
DNAJC21	RIMOC1	0.283789
TUSC2	APEH	0.283787
CDK5RAP1	CPNE1	0.283786
AURKA	TAF4	0.283781
DOCK2	GIMAP8	0.283775
WAS	ELMO1	0.283746
ARMCX3	ARMCX6	0.283715
TTC33	NIPBL	0.283687
ACTR8	SETD2	0.283684
DISP1	RPLP2	0.283681
CYTH4	MYO1G	0.28364
BTK	TAGAP	0.283632
ZNF687	PI4KB	0.283626
TASL	GIMAP6	0.283625
PPP6R3	MRPL21	0.283625
PARVG	IKZF1	0.283621
CLASP2	PDCD6IP	0.283613
FERMT3	GPSM3	0.283608
PDGFRB	A2M	0.28359
GPR4	GJA4	0.283575
ZNF746	ZNF777	0.283572
FYTTD1	PAK2	0.283565
DIS3	PIBF1	0.28353
MYO1F	LCK	0.283528
PROSER1	ZC3H13	0.28352
MYBBP1A	SCO1	0.283514
R3HCC1	CCAR2	0.283487
LPXN	FERMT3	0.283464
PPCDC	C7orf50	0.283424
IKZF3	IKZF1	0.283388
MCRIP2	CCDC57	0.283384
LMF1	CCDC57	0.28338
UQCRB	COX6C	0.283369
RBM7	RPUSD4	0.283366
WAS	PIK3R6	0.283353
LAS1L	PIN4	0.28333
ZNF687	YY1AP1	0.283323
ARHGEF7	CDC16	0.283312
ADGRF5	DLL4	0.283286
SMC3	KIF11	0.283249
EMC3	LSM3	0.283225
CSNK2A1	NOP56	0.283217
CIAPIN1	COQ9	0.283191
STRAP	MRPL51	0.283183
JAGN1	METTL6	0.283173
MFNG	CD37	0.283124
SPI1	CD300A	0.283115
CHEK1	RPUSD4	0.283098
CCNC	MAP3K7	0.283059
BTK	HNRNPA1P21	0.283044
TASL	CSF1R	0.28303
ATP6V1A	NAA50	0.283006
PAFAH1B2	HINFP	0.282986
PDCD10	ACAP2	0.282984
NCBP3	WRAP53	0.282965
SF3B6	GPN1	0.282962
UXT	NDUFB11	0.28296
TMEM267	RICTOR	0.282924
SIL1	TBC1D7	0.28291
C1orf162	MNDA	0.282904
SLIRP	ATP5MJ	0.282895
LAS1L	ABCB7	0.282875
MRPL3	MIX23	0.282848
CDS2	PTPRA	0.282837
VTA1	HDAC2	0.282815
APBB1IP	RASSF4	0.282806
SNRPN	TMEM258	0.282802
EI24	RPUSD4	0.28278
MKRN2	RAB5A	0.282758
BAG6	DHX16	0.282713
RPL32	RPL14	0.282689
YTHDF1	RALGAPB	0.282686
CAPN7	RAB5A	0.282655
SNRNP40	SF3A3	0.282614
RNF167	SLC25A11	0.282582
XIAP	THOC2	0.282581
RPF1	C1orf52	0.282554
CD93	KDR	0.282533
SHARPIN	PUF60	0.282524
CD37	LPXN	0.282498
EMSY	C2CD3	0.282491
TRAF3IP3	APBB1IP	0.282467
MRPS7	SAP30BP	0.282465
SELPLG	TAGAP	0.282443
CUL1	TNPO3	0.282409
MS4A6A	TLR4	0.282395
TRIO	ICE1	0.282388
PCDH12	DIPK2B	0.282388
SMUG1	MIGA1	0.282385
NR2C2	EMC3-AS1	0.282379
TTC33	ZNF131	0.282362
DERL2	ELP5	0.282334
TYROBP	WAS	0.282328
PRELID3B	RAB22A	0.282303
KCNAB2	NCKAP1L	0.282303
SELPLG	GNG2	0.282299
SPI1	TASL	0.282295
ANGPTL2	HIC1	0.282295
RASSF4	MS4A6A	0.282288
PDGFRB	TEK	0.282278
MRPL51	PHB2	0.282267
SGTA	YJU2	0.282259
DPM1	RAE1	0.282256
MCRIP2	MRPL23	0.282253
RWDD1	SNX3	0.282248
ABR	DNAJB4	0.282233
PRKAR2A	SETD2	0.282197
XRCC5	SMARCAL1	0.282196
MAEA	HTT	0.282183
NUP85	TSEN54	0.282182
NDUFA10	THAP4	0.282174
CD4	CYTH4	0.282146
MS4A6A	SASH3	0.282144
SKIC8	EDC3	0.282121
RRP9	SETD2	0.282121
RIGI	OAS2	0.282094
CD4	SLC39A13-AS1	0.282079
PPCDC	FAAP20	0.282076
KCNAB2	FERMT3	0.282028
NOP14	LYAR	0.282006
GYPC	MYO1F	0.281993
POLA2	PSMA1	0.281983
REXO2	RBM7	0.281939
DROSHA	GOLPH3	0.281911
TLR4	CCR1	0.281895
PTPN23	ZNF445	0.281887
S1PR1	PECAM1	0.281864
RTF2	SLC35C2	0.28185
SMC3	MCMBP	0.281812
BCL7C	PDSS2	0.281803
ZNF875	ZNF527	0.28179
PIK3CG	PARVG	0.281758
CORO1A	PIK3R5	0.281745
FAM78A	PARVG	0.281736
ETFB	SIL1	0.281733
GPKOW	ARAF	0.281719
NELFE	LSM2	0.281655
TBP	TCP1	0.281648
CORO1A	AKNA	0.28164
EMD	UBL4A	0.281623
BCL7C	GALNT14	0.281623
EAF1	PDE12	0.281611
ACAP1	TAGAP	0.281591
RAB33A	TESPA1	0.281563
GAR1	EIF4E	0.281547
ARHGAP25	TRPV2	0.281542
TMEM258	MRPL23	0.281507
ELF1	COG6	0.2815
NEPRO	USF3	0.281498
ADCK5	FBXL6	0.281492
WBP4	MED4	0.281488
ANAPC4	HAUS3	0.28146
INTS10	CCAR2	0.281452
DCUN1D1	PCYT1A	0.281428
CD37	HAVCR2	0.281423
GPKOW	GRIPAP1	0.281366
ICE1	ZNF131	0.281359
RAD54L2	RBM15B	0.281324
CDC37L1	BRD10	0.281298
DHX30	APEH	0.281292
CSNK2A1	POLR3F	0.281272
RPA3	NSMCE1	0.281262
AP3D1	SGTA	0.281254
RHOA	TUSC2	0.281251
VAMP7	VMA21	0.281236
RPS21	CCDC57	0.281209
AKNA	IL16	0.281198
ADGRL4	COL4A1	0.281169
LAMTOR3	EIF4E	0.281153
IKZF1	GNG2	0.281146
XRN2	CSNK2A1	0.28113
MRPL18	TCP1	0.281116
ELAC2	MYBBP1A	0.281115
PDXDC1	GFPT1	0.281098
TNFRSF1B	ARHGAP9	0.281094
MFNG	SELPLG	0.281068
SIGLEC9	CSF1R	0.281056
RAB3GAP2	CEP350	0.281053
PSMC4	SUPT5H	0.281043
ATP5MC2	LCMT1	0.281042
SLBP	MRFAP1L1	0.281039
PRPF6	ATP5F1E	0.28103
RPA1	SMYD4	0.281026
MED28	MRFAP1	0.281019
CD226	ARHGAP25	0.281016
CDCA3	TROAP	0.281011
TEK	GPR4	0.280982
COPZ1	TMEM219	0.280976
CCDC22	UXT	0.280911
ZFR	RAD1	0.2809
GIMAP6	PIK3R5	0.28089
ZNF639	ACTL6A	0.280875
PLVAP	NOTCH4	0.280858
TIMM50	PAK4	0.280843
GORASP1	CCDC174	0.280793
POLA2	BCL7C	0.280776
STT3A	EI24	0.280758
ZNF671	SEPTIN1	0.280745
TBXAS1	LRRC25	0.280719
ADD1	NELFA	0.280699
CHPF	TMEM198	0.280693
IFFO1	TMEM273	0.280691
RFC1	MRFAP1	0.280683
SETD5	ZNF445	0.28067
BTK	ARHGAP30	0.280666
UBE2R2	SMU1	0.280639
CD37	DOK2	0.280606
PIAS4	CHAF1A	0.280596
NCBP3	CNTROB	0.280593
ZNF433	ZNF442	0.28058
WAS	BIN2	0.280578
BRD9	DROSHA	0.28057
NCKAP1L	MYO1G	0.28055
SAMD4B	SUPT5H	0.280546
DHX38	ATXN1L	0.280503
WDR1	MRFAP1	0.280494
PIGG	ZNF721	0.280465
PPIB	PDIA3	0.280459
CORO1A	DOCK8	0.280447
WAS	LAPTM5	0.280445
EPB41L4A	EPB41L4A-DT	0.28043
EAF1	BRPF1	0.280417
TM4SF18	GJA4	0.280409
SNRPC	WDR46	0.280403
ARCN1	PAFAH1B2	0.280392
ZEB2	FPR3	0.280377
SPCS1	QRICH1	0.280349
ARL17A	LRRC37A2	0.280344
SETD2	CNOT10	0.280343
WDR82	DCP1A	0.280337
LCP2	ARHGAP30	0.280294
DCAF1	NME6	0.280259
BCL7C	UQCC5	0.280251
SLC25A11	FXR2	0.280234
ZZEF1	CTC1	0.280231
GORASP1	BRPF1	0.280229
SLC25A26	ATG7	0.280198
ST8SIA4	ARHGAP25	0.280176
NAA50	TRMT10C	0.28017
YJU2B	DCAF15	0.280157
SDF2L1	CRELD2	0.280121
PIGX	XXYLT1	0.280111
TOMM22	PHF5A	0.280051
AAR2	CPNE1	0.280044
NUP88	RPA1	0.280038
ZEB2	SLC39A13-AS1	0.280031
TYROBP	ADAP2	0.28003
ERGIC3	CPNE1	0.280007
ABI3	TASL	0.280004
LRRC32	DIPK2B	0.279993
TAF2	FAM91A1	0.279979
CAPN7	SETD2	0.27988
BTK	CORO1A	0.279853
SNX20	PIK3R6	0.27984
LSM12	LSM12P1	0.279828
POLA2	ETFB	0.279826
SGTA	HDGFL2	0.279796
POGK	TADA1	0.279791
RAB28	TAPT1	0.279786
SASH3	CCR1	0.279779
UBE2I	RNPS1	0.279769
POLR2K	FAM91A1	0.279742
RPLP2	LYRM4	0.279718
PPP2R1A	RUVBL2	0.279715
KHSRP	CHAF1A	0.279712
MRPL51	USP5	0.279707
DHX30	IFRD2	0.279698
REXO2	PAFAH1B2	0.27968
USP4	USP19	0.279662
ACAP2	ACTL6A	0.279638
IP6K1	CNOT10	0.279621
RNF4	HAUS3	0.279577
EAF1	UBP1	0.279552
MAP2K4	PSMB6	0.279504
HSPA12B	JAM2	0.279497
ACAP2	UBXN7	0.279491
S1PR1	ARHGEF15	0.279488
TTC1	NSMCE1	0.279486
MRPS30	NIPBL	0.279483
RTN4IP1	MICOS10	0.279466
WDR6	QRICH1	0.279446
SHOC2	SMNDC1	0.279446
BRIX1	CCT5	0.279432
ERGIC3	AAR2	0.279397
WDR48	BRPF1	0.279392
TTK	MMS22L	0.279392
PPP2R1B	SRPRA	0.279388
MYCT1	PECAM1	0.279363
PIK3R5	SEPTIN1	0.279357
ZC3H15	WDR75	0.27934
MRPS31	MTRF1	0.279332
CRBN	FGD5-AS1	0.279324
BTK	PTPN7	0.279317
KDR	ESAM	0.279302
RPS15	LSM7	0.279283
VAMP7	MTM1	0.279237
DTYMK	COPS9	0.279234
TYROBP	ITGAX	0.279229
WDR70	NIPBL	0.279187
NUP88	PSMB6	0.279182
RICTOR	DNAJC21	0.279174
TYROBP	LILRB3	0.279147
TUSC2	DCAF1	0.279146
RPA1	PSMB6	0.27914
MYO1F	GNG2	0.279138
CLEC2D	IL16	0.279116
PPP4R3A	YY1	0.279109
ABI3	GPR65	0.279081
CD37	RAB33A	0.279066
PDCD11	NOC3L	0.279062
TESPA1	FERMT3	0.279055
PCYT1A	SENP2	0.279044
JAM2	CD34	0.279043
CSNK2A1	MRPS26	0.279024
BRPF1	NR2C2	0.279011
DOCK2	DOK2	0.278974
CD37	PLCB2	0.278972
SIL1	TMEM258	0.278967
AK3	UHRF2	0.278951
GPR65	FPR3	0.278936
CIT	TROAP	0.27892
TMEM219	DISP1	0.278917
LSM3	CNOT10	0.278913
CD226	GNG2	0.278908
ZEB2	SLC8A1	0.278907
HAVCR2	MARCHF1	0.278901
RASSF4	FCER1G	0.278874
IKZF1	ARHGAP30	0.278865
RPS25	STT3A	0.278849
SNX20	GNG2	0.278841
PSMA1	LCMT1	0.2788
TMEM267	ZNF131	0.278758
ALKBH1	ISCA2	0.278748
RBSN	USP19	0.278742
DHX38	SF3B3	0.27874
ARHGEF6	GIMAP1	0.278728
RTN4IP1	RPLP2	0.278721
ELOB	MIGA1	0.278677
LYRM2	SIL1	0.278675
ADAMTS2	LRRC32	0.278674
MRPS31	MED4	0.278651
PRKAR2A	ATRIP	0.278647
EIF1B	EAF1	0.278647
EAF1	FGD5-AS1	0.278647
FARS2	ALG1L1P	0.278643
ABI3	PARVG	0.278625
PAK4	SUPT5H	0.278615
AKNA	SPN	0.278603
MARCHF6	ZNF131	0.278602
UBE2W	ELOC	0.278597
ARHGEF6	TAGAP	0.278579
APOBEC3H	MAP4K1	0.278572
APBA3	CACTIN	0.278567
RASGRP2	IL16	0.27853
ERLEC1	TMEM214	0.278515
MRPL32	CCT6A	0.278471
KLHL18	ARIH2	0.278467
SAP18	ZDHHC20	0.278459
BCAS4	CASZ1	0.278435
TFG	TOMM70	0.278434
NARS2	ALG8	0.278431
PIK3CG	ST8SIA4	0.27843
SGIP1	LDB2	0.278429
RAB5A	SACM1L	0.278422
GSPT1	RSL1D1	0.278422
MED23	SCAF8	0.278373
CYTH4	ST8SIA4	0.278345
TRPM2	RPLP2	0.278343
ZFR	RIMOC1	0.278331
LPXN	MYO1F	0.27833
SASH3	GPSM3	0.278312
CDKN3	DLGAP5	0.278312
CMPK2	DDX60	0.278296
BTK	CCR1	0.278296
POLA2	SMUG1	0.278283
DBR1	MSL2	0.278235
PSMD3	SYNRG	0.278217
NUP155	MARCHF6	0.278213
FARS2	DISP1	0.278212
CCDC90B	TMEM126B	0.278212
RTN4IP1	LCMT1	0.278208
RAB33A	GNGT2	0.278203
IFFO1	SASH3	0.27819
ABCA6	JAM2	0.278135
OTUD4	USP38	0.278127
PIK3C2A	SPTY2D1	0.278115
MAP4K1	AKNA	0.278109
WAS	CD33	0.278073
WAPL	CHUK	0.27805
MAP2K4	TIMM22	0.278046
MARCHF6	CCDC127	0.278031
ABCF1	WDR46	0.278031
NOVA2	ESAM	0.27803
PDGFRB	JAM2	0.278014
IFFO1	GPR65	0.277935
PAIP1	PAIP1P2	0.277912
SPRTN	EXOC8	0.277898
NAF1	OTUD4	0.27788
RAMP3	S1PR1	0.277862
PRPF31	MBOAT7	0.277859
CYTH4	ARHGAP30	0.277858
RAF1	DCAF1	0.277856
DEDD	B4GALT3	0.277847
RAB33A	ARHGAP25	0.277846
WAPL	TNKS2	0.277825
UBP1	PDCD6IP	0.277781
PPP1R7	NDUFA10	0.277781
PDE12	SETD2	0.277766
ELOB	CORO7	0.277758
TNFRSF1B	RHOH	0.277751
NCAPH	BUB1	0.277741
TMEM115	USP19	0.277736
CAMTA2	CTC1	0.277727
RICTOR	ZNF131	0.277699
WAS	ZNF671	0.277686
TRIP11	CPSF2	0.277671
MAP2K2	HDGFL2	0.277658
DPH1	PRPF8	0.277658
SMUG1	RPLP2	0.277653
ABI3	RAB33A	0.277648
NUP155	CCT5	0.277638
SGIP1	ANGPTL2	0.277634
ADGRF5	CLEC14A	0.277619
PIAS4	MLLT1	0.277612
MRPS30	DROSHA	0.277604
ZPR1	RPS25	0.277592
PLVAP	GJA4	0.277592
NUP54	SDAD1	0.277588
EMCN	A2M	0.27757
ASB16	ASB16-AS1	0.277557
NFKB2	RELB	0.277475
PUS3	EI24	0.277464
CSTF2	TIMM8A	0.277415
ATRIP	ARIH2	0.277409
ZNF227	ZNF180	0.277401
CHEK1	HMBS	0.277379
PLCG1	LSM14B	0.277368
SASH3	SFMBT2	0.277352
PSMB6	MRM3	0.277335
RASAL3	IL18RAP	0.277326
CASP3	IRF2	0.277316
RTF2	ATP5F1E	0.277305
ZNF566	ZNF420	0.277296
ZNF585A	ZNF461	0.277239
TNFRSF4	HNRNPA1P21	0.277231
PPP2CB	VPS37A	0.277218
CMPK2	IFIT5	0.2772
MAIP1	NIF3L1	0.27718
TMEM33	MRFAP1	0.277171
SIGLEC9	OSCAR	0.277168
FERMT3	LY96	0.27713
TBC1D20	ZCCHC3	0.277129
TYROBP	C1orf54	0.277126
FERMT3	SEPTIN1	0.277122
COPB1	ARFIP2	0.277099
DOK2	GIMAP8	0.277089
MYO1F	MNDA	0.277088
RNF216	INTS15	0.277073
ADGRF5	EXOC3L2	0.277062
C5orf22	BRIX1	0.277047
SMUG1	NMRAL1	0.277025
PRPF8	CTDNEP1	0.277003
NEK4	RNF123	0.27698
CCNC	GTF3C6	0.276964
ZC3H3	MROH1	0.276953
SNRPN	MMAB	0.276936
AKNA	TESPA1	0.276925
MFNG	TRPV2	0.276922
ELOB	ARRB1	0.276878
DPAGT1	SRPRA	0.276878
GSK3B	NAA50	0.276863
MRFAP1L1	NELFA	0.276827
SETD2	DCP1A	0.276824
NUP43	SCAF8	0.276816
MRPS12	EIF3K	0.276808
APBB1IP	MS4A6A	0.276801
PSMD10	PDZD11	0.276787
CEP55	KIF20B	0.276774
NCBP2	FYTTD1	0.276773
USP34	ASXL2	0.276741
HTATSF1	MMGT1	0.276739
NSUN2	DNAJC21	0.276723
POLA2	TMEM258	0.276698
RANBP3	CSNK1G2	0.276687
TESPA1	GNG2	0.276676
ZNF527	ZNF461	0.276668
RNGTT	QRSL1	0.276638
UBP1	CLASP2	0.276582
CLUH	MYBBP1A	0.276579
SHARPIN	ZFTRAF1	0.276557
PBRM1	QRICH1	0.276552
GYPC	GNG2	0.27654
CTNNBL1	LCMT1	0.276523
CD4	MS4A7	0.276505
ZNF7	SHARPIN	0.276487
ZEB2	GIMAP1	0.27646
TLR4	MNDA	0.27644
NDUFAF4	RPF2	0.276424
GID8	LSM14B	0.276423
PHF23	FXR2	0.276421
SETD5	FGD5-AS1	0.276419
ZBTB11	PCNP	0.276341
SURF6	TRUB2	0.276322
GOLPH3	DNAJC21	0.276315
RAB33A	MYO1F	0.276313
RIGI	IFIH1	0.27631
RPL32	CCDC12	0.276296
ECSIT	QTRT1	0.276282
ZNF142	ATG9A	0.276281
LPXN	ARHGAP25	0.276262
SPCS1	PSMD6	0.276243
ELOB	PITPNC1	0.276243
ACTR5	AAR2	0.276238
GNA11	FZR1	0.276228
ZNF623	ZNF696	0.27621
GAB3	TNFAIP8L2	0.276201
PDGFRB	PTGIR	0.276197
RASAL3	ABI3	0.276176
SMARCAL1	RETREG2	0.276165
COX10	CLUH	0.276162
POLR2K	ATP6V1C1	0.27616
ADGRF5	VWF	0.27615
HSPA12B	EMCN	0.276146
PDAP1	CPSF4	0.276133
C1orf162	TRPV2	0.276121
PAFAH1B1	NCBP3	0.276116
POLR2L	PSMD13	0.276114
PIK3CG	ZEB2	0.276101
LSG1	DCUN1D1	0.276082
RAB3GAP2	FBXO28	0.276058
RAD23B	UBQLN1	0.27602
ZNF45	ZNF230	0.276011
GIMAP6	GNG2	0.276008
LSG1	ACAP2	0.276003
RAD18	LSM3	0.275987
SMUG1	GALNT14	0.275981
KRTCAP2	RUSC1-AS1	0.275957
CHMP7	CNOT7	0.275955
PDCD2	FAM120B	0.275943
MRPS30	TARS1	0.275935
PIK3R5	FPR3	0.27592
ANKRD44	IKZF1	0.275903
UFM1	NHLRC3	0.275889
SUB1	NIPBL	0.275883
