GenA	GenB	MI
SIGLEC9	FCER1G	0.285299
PIK3CG	TAGAP	0.285292
CFDP1	SPATA2L	0.285285
SDHAP1	MUC20-OT1	0.28526
PIK3CG	SLC39A13-AS1	0.285228
GLRX5	SIVA1	0.285211
NEK1	TMEM184C	0.285206
ZCCHC4	MRFAP1L1	0.285196
RAD18	ATRIP	0.285171
PSMB1	PCMT1	0.285166
TTLL5	DCAF5	0.285163
MCM9	MED23	0.285157
SPCS1	CAPN7	0.285136
FXR2	COPS3	0.285132
CD300A	RNASE6	0.285132
FAM3A	SLC10A3	0.285116
CRBN	CCDC174	0.2851
MAP4K5	PPM1A	0.285096
PAFAH1B1	SENP3	0.285087
SPI1	CYTH4	0.285081
RASAL3	GIMAP6	0.285076
FBXO4	PAIP1	0.285075
BCL7C	MACROD1	0.285064
PRKD3	SNRNP27	0.285058
CCT4	SMYD5	0.285058
SEPTIN1	SPN	0.285046
CSNK1G2	LMNB2	0.285044
BIN2	DOCK2	0.285014
TMEM161A	AP1M1	0.285012
FCER1G	MS4A7	0.285008
RPL10AP6	RPL6P27	0.284996
AP3D1	CACTIN	0.284987
SPAG7	TIMM22	0.284981
MLH1	QRICH1	0.284977
TIE1	CD34	0.284945
ATG14	ACTR10	0.284934
ATRX	RBMX2	0.284924
ITGA4	TNFAIP8L2	0.284902
PRXL2B	TNFRSF14	0.284888
ACTR10	TMED10	0.284887
MFNG	CD180	0.284884
DOK2	FERMT3	0.284874
DHX30	RAD54L2	0.284871
APOBEC3H	RASAL3	0.284868
PDGFRB	CNRIP1	0.284839
HSPA12B	CD34	0.284836
FASTKD3	SKP2	0.284825
ELAC2	PELP1	0.284819
WDR82	FGD5-AS1	0.284818
MED10	ATPSCKMT	0.284814
ABI3	TRPV2	0.284803
TIE1	ACVRL1	0.284802
VAMP7	TMLHE	0.284762
SNW1	DCAF5	0.284753
ICE1	MRPL36	0.284738
RNF4	MFSD10	0.284732
GOLPH3	NIPBL	0.284726
MS4A6A	DOCK2	0.284721
ATG14	TOGARAM1	0.284699
BTK	DOK2	0.284696
CCDC174	AZI2	0.28469
SYTL4	TBC1D8B	0.284635
AK6	IPO11	0.284633
CHMP7	CNOT7	0.28462
C1QBP	PSMB6	0.284591
SCAP	DHX30	0.284587
EXD2	DCAF5	0.284556
CCDC71	SETD2	0.284549
TWNK	PDCD11	0.284541
CD300C	C3AR1	0.284541
CASP8AP2	MMS22L	0.284526
MS4A6A	ZEB2	0.284519
DELE1	CDC23	0.2845
FAM78A	HAVCR2	0.284498
MS4A6A	ELMO1	0.284441
OAZ1	CSNK1G2	0.284439
CYTH4	MS4A6A	0.284425
GNG2	SPN	0.284424
ROBO4	COL4A1	0.284411
ITGA4	SLC39A13-AS1	0.284406
SPIRE1	PRELID3A	0.284401
SLC39A9	ABCD4	0.284401
CD33	GIMAP8	0.284362
DHX38	ZC3H18	0.284328
UBE2J2	ATAD3A	0.284326
EDC4	DHX38	0.284303
SELPLG	ARHGAP30	0.284272
TMEM161A	YJU2	0.284263
ACTR5	DDX27	0.284259
ASB7	ARPIN	0.284258
C1orf54	AIF1	0.284246
TYROBP	GAB3	0.28422
FCF1	VIPAS39	0.284211
FAM78A	AGAP2	0.284182
DVL3	YEATS2	0.284167
GRPEL1	PIGG	0.284156
XAB2	TIMM13	0.284153
RPL32	PLXNB1	0.284123
GPATCH1	LSM14A	0.284081
NDUFA9	MRPL23	0.284057
VTA1	PCMT1	0.28404
ZNF571	ZNF566	0.284034
GAB3	ARHGAP30	0.284011
ELAVL1	OAZ1	0.283931
DPH3	PDE12	0.283929
COPB1	UEVLD	0.283901
STAU1	AAR2	0.2839
DHX33	MYBBP1A	0.283898
MYBBP1A	GEMIN4	0.28389
DCAF15	CC2D1A	0.283872
CDCA3	TROAP	0.283869
VGLL4	DCAF1	0.283866
FERMT3	GIMAP8	0.283842
CMPK2	USP18	0.283841
IRF8	DOK2	0.283815
ZNF644	TRIM33	0.283794
MPV17	ATP6V1E2	0.28379
ZFP14	ZNF566	0.283777
ZNF181	ZNF260	0.283706
RAD1	NIPBL-DT	0.283659
XAB2	BTBD2	0.283657
PHF5A	NDUFA6	0.283657
ETF1	ZMAT2	0.28365
MARK3	PACS2	0.283638
WDR1	DHX15	0.283602
SLC25A11	FXR2	0.2836
USP19	RBM15B	0.283596
BRD9	EXOC3	0.283562
TSC2	STUB1	0.283555
GAB3	GNGT2	0.283545
SLC25A24	STXBP3	0.283526
NCKAP1L	MARCHF1	0.283522
DOCK8	PIK3R6	0.283522
TEK	PECAM1	0.283513
WDR82	CCDC71	0.28351
FERMT3	LRRC25	0.283468
ZNF230	ZNF17	0.283465
RASSF4	FAM78A	0.283464
PCDH12	EXOC3L2	0.283464
ZFR	FASTKD3	0.283448
ZBTB11	CEP97	0.283444
OXCT1	MRPS30	0.283425
DOK2	TMEM273	0.283414
ATRIP	MON1A	0.283392
SETD2	DCP1A	0.28337
ZNF584	ZNF324B	0.283345
EVC	EVC2	0.283321
ELAC2	NCBP3	0.283307
BTBD7	PAPOLA	0.283297
ELAC2	MRM3	0.283294
RPL18A	EIF3G	0.283276
SF3A3	UTP11	0.283266
DCAF1	APPL1	0.283259
HAVCR2	FPR3	0.283248
WAS	FCER1G	0.283239
ABI3	MNDA	0.283204
NUBP2	WDR24	0.283192
SELPLG	LCK	0.283179
DIPK2B	LDB2	0.283177
TATDN2	RAD54L2	0.283166
PTPN23	DHX30	0.283165
SEC22C	CCDC174	0.283125
CAPN7	SETD2	0.283125
PELP1	TOP3A	0.283121
WDR70	RAD1	0.283089
CD4	MNDA	0.283084
GUCD1	PEX26	0.283075
BRD1	ALG12	0.283055
BCCIP	CTBP2	0.283045
NUP155	TTC33	0.283032
CSNK2A1	MGME1	0.283019
BTK	TMEM273	0.28301
ZNF621	SETD2	0.282995
BTK	ITGA4	0.282981
SNX20	SEPTIN1	0.282976
EXOC5	TMED8	0.282973
RNF4	UVSSA	0.282969
GPR65	MYO1F	0.282968
TIMM13	YJU2	0.282938
CD180	LRRC25	0.282929
USP10	DDX28	0.282927
UBA52	RPS28	0.282926
TNFRSF1B	PIK3R5	0.282924
SLC25A11	GLOD4	0.282896
OCIAD1	DHX15	0.282882
CD86	TRPV2	0.28288
SLC25A11	PSMB6	0.282877
ABI3	DOK2	0.282873
COPS6	GNB2	0.282866
GOLGA4	TMF1	0.282863
RBM5	NISCH	0.28285
ETFB	NSMCE1	0.28284
APBB1IP	AGAP2	0.282807
MYCT1	GJA4	0.282803
NUP88	PRPF8	0.282795
ARHGAP9	PARVG	0.282779
LSM12	LSM12P1	0.282766
MAP4K1	CD226	0.282764
DROSHA	RIMOC1	0.282751
FBXW11	SLC25A46	0.28274
SYF2	PPP1R8	0.282731
C3AR1	STAC3	0.282704
BAP1	PDE12	0.282698
NCKAP1L	SEPTIN1	0.282679
SEC22C	AZI2	0.28267
NEK2	LIN9	0.282665
ARCN1	TRAPPC4	0.282638
MAEA	QDPR	0.282633
BRPF1	CNOT10	0.282628
OXCT1	ZNF131	0.282626
TNFAIP8L2	TRPV2	0.282615
GOLPH3	DNAJC21	0.282593
TUSC2	DPH3	0.282563
ZBTB40	SOCS7	0.282515
PCDH12	CD34	0.282498
PSMD6	IP6K1	0.282477
SMG6	NEURL4	0.28247
DHX33	ANKFY1	0.282466
TARS1	MRPL36	0.282456
NIPBL	C5orf34	0.28244
GEMIN2	MED6	0.282424
C3AR1	TMEM273	0.28242
MS4A7	C3AR1	0.282397
ACOT8	PIGT	0.28236
SKP2	CCDC127	0.282347
MS4A6A	CD80	0.282332
PDS5A	RAB28	0.282328
MARK3	SETD3	0.282327
USP19	QRICH1	0.282317
SIGLEC9	DOK2	0.282282
PSMC4	DMAC2	0.282275
CPSF3	GPN1	0.282265
GORASP1	BRPF1	0.282257
DOK2	TNFRSF4	0.282237
UBP1	BAP1	0.282234
SPI1	SIGLEC9	0.282211
SNRPB	POLR3F	0.282182
MED10	CCT5	0.282176
CISD2	OSTC	0.282161
TMEM33	TAPT1	0.282148
L3MBTL2	XRCC6	0.282146
PCDH12	NOTCH4	0.282121
NUP54	THAP9	0.282115
LZTFL1	SACM1L	0.282104
PSMC5	FTSJ3	0.282092
FZR1	LONP1	0.282057
SASH3	SYNE1	0.282032
FXR1	RFC4	0.282026
MYBBP1A	VPS53	0.282024
BTBD7	LIN52	0.281999
FBXL4	CASP8AP2	0.281971
SIVA1	BRF1	0.281961
ZNF180	ZNF181	0.281945
DIPK2B	ESAM	0.281942
UPF1	MAU2	0.28192
BRD4	GATAD2A	0.281918
CRBN	WDR48	0.28191
TM4SF18	GPR4	0.281901
BRIX1	RICTOR	0.2819
HSF4	NOL3	0.281895
POLR2C	DHX38	0.281889
NDUFS2	FLAD1	0.281864
SUB1	NUP155	0.281822
PFN1	C1QBP	0.28182
TSG101	C11orf58	0.28179
LSM7	CSNK1G2	0.281788
NR2C2	SETD2	0.281759
BRPF1	BAP1	0.281759
CHD3	GEMIN4	0.281755
UBE2J2	AURKAIP1	0.281742
TAF5L	YY1AP1	0.281726
ADGRL4	GJA4	0.281707
GEMIN4	SMYD4	0.281666
CCDC12	LSM3	0.281661
NUP98	COPB1	0.281646
ATP5F1D	MED16	0.281644
CORO1A	IL16	0.281634
PDCD5	NUDT19	0.281633
FERMT3	CASP4LP	0.281626
OXCT1	NIPBL	0.28162
RRP15	GPATCH4	0.281619
PRPF8	ANKFY1	0.281619
DCST1	NRBP2	0.281521
GPR65	GIMAP8	0.281516
KLHL18	ARIH2	0.281486
NCBP3	TSR1	0.281482
ZFR	PAIP1	0.281481
MRPL3	SEC22A	0.281476
DCAF1	NME6	0.281461
ZNF566	ZNF420	0.281455
ARHGAP9	PLCB2	0.28145
SS18L2	KCTD6	0.281449
BRD9	MARCHF6	0.281448
WDR48	CCDC66	0.281432
PPP1R12C	ZNF865	0.28142
PAIP1	CPLANE1	0.281398
ISG20L2	UBQLN4	0.281391
ATG5	LYRM2	0.28138
SLC25A11	DPH1	0.281376
ZNF419	ZNF155	0.281374
PSMD10	CUL4B	0.281364
TADA3	RBM15B	0.281307
TRAF3IP3	FAM78A	0.2813
APBB1IP	GIMAP6	0.281297
CISD2	SCOC	0.28129
CD4	WAS	0.281284
MRPL34	UBL5	0.281281
ERG28	MED6	0.281281
TOMM22	EIF3D	0.281275
ANKRD44	NCKAP1L	0.281259
CAPN7	RBM15B	0.281256
BTN3A1	BTN2A1	0.281241
SPI1	HAVCR2	0.281236
CRK	ANKFY1	0.281231
RASAL3	TRPV2	0.281227
GPALPP1	COG3	0.281223
WDR36	SLC25A46	0.281221
MS4A6A	TESPA1	0.281218
PIK3R5	PIK3R6	0.2812
IFFO1	MS4A6A	0.281198
DOP1A	TXNDC16	0.281195
RBM22	ZMAT2	0.281189
DPH3	RPL15	0.281189
PIK3R5	MYO1F	0.281186
BTBD7	BAG5	0.281186
PIGH	ABCD4	0.281177
GON4L	CRTC2	0.281172
ARGLU1	DCUN1D2	0.281164
SS18L2	MAP4	0.281157
M6PR	ZNF384	0.281154
TMEM204	CLEC14A	0.281147
POLG	ZNF592	0.281142
SNX20	GNG2	0.281138
FGR	LCP2	0.281135
TMEM161A	HOOK2	0.281122
NKAP	SLC25A14	0.281121
ATP5F1D	OAZ1	0.281119
QRSL1	RARS2	0.281107
MNAT1	GEMIN2	0.281087
TMEM204	TM4SF18	0.281075
ZSCAN22	ZNF8	0.281062
LENG1	UBE2M	0.281053
PUS3	RPUSD4	0.281048
FAM78A	CD226	0.281019
PSMA3	ACTR10	0.281016
CASZ1	DISP1	0.28101
PQBP1	UXT	0.280981
LCP2	CD37	0.280972
NUP155	NIPBL-DT	0.280971
RNASE6	SLC8A1	0.280966
CENPB	DDRGK1	0.280935
GLB1	RPL15	0.280933
TCF20	BRD1	0.280929
SMG6	MNT	0.280885
ACTR5	RALGAPB	0.280884
TWNK	NOLC1	0.280854
SCAP	TMEM115	0.280842
TECR	ZNF653	0.280821
CUL1	ATP6V1F	0.280811
ZNF566	ZNF181	0.280802
CPLANE1	NNT-AS1	0.280798
STK4	RALGAPB	0.280791
FAM78A	PIK3R6	0.280788
RNASE6	FPR3	0.280784
DPH3	KIAA1143	0.280779
RTRAF	TIMM9	0.280774
MON1B	ATXN1L	0.280774
GIMAP6	ARHGAP25	0.28076
MEF2C	PDGFRB	0.280719
ARHGEF15	NOTCH4	0.280718
PARVG	IL16	0.280712
PCDH17	EXOC3L2	0.280683
TBCCD1	RNF168	0.280678
RNASE6	CSF1R	0.280659
CORO1A	GIMAP6	0.280648
NIPBL	ZNF622	0.280643
GORASP1	RBSN	0.280642
FXR2	TSR1	0.280614
HNRNPUL1	LSM14A	0.280608
RASAL3	FERMT3	0.280592
CHERP	BRD4	0.280587
HSPA12B	LDB2	0.280563
FXR2	WRAP53	0.280557
DGCR2	THAP7	0.28055
BTK	ARHGAP30	0.280522
LY86	MNDA	0.280473
TMEM219	C10orf95-AS1	0.280462
EXOC5	POLE2	0.280441
NUP210	RPL39L	0.280438
UBP1	IP6K1	0.280436
COP1	PRCC	0.280423
VPS37A	CNOT7	0.280419
ZNF146	PSENEN	0.280387
UBR7	PPP4R3A	0.280367
NOVA2	PCDH12	0.280365
SNX3	MTRES1	0.280355
CC2D1A	GET3	0.280313
XRCC1	C19orf47	0.280312
NUP155	GUSBP1	0.280308
PUSL1	AURKAIP1	0.280285
BLTP1	RAB33B-AS1	0.280269
MS4A6A	CD226	0.280264
OCIAD1	PIGG	0.280247
UBXN6	HDGFL2	0.280236
GNL3	QRICH1	0.280221
SNX20	NLRC3	0.280212
AIF1	PLEKHO2	0.280212
MT-ATP6	MTATP6P1	0.2802
RNF167	CTDNEP1	0.280193
BIN2	GIMAP1	0.280188
COX10	CLUH	0.280168
IFFO1	RASSF4	0.28015
FARSA	RAD23A	0.280133
KPNA3	ZC3H13	0.280127
SLC10A3	GDI1	0.280126
PDGFRB	A2M	0.280121
RAB5A	SETD2	0.280096
TECR	STX10	0.280068
LPAR2	MAU2	0.280066
CD93	GJA4	0.280066
DPH3	CNOT10	0.280044
TTI1	RALGAPB	0.280036
NCBP3	SCO1	0.280036
LRRC25	SLC8A1	0.280034
PTOV1	IRF3	0.280027
SASH3	GIMAP8	0.280026
POGK	RPRD2	0.280021
MTA3	GTF3C2	0.280007
OXCT1	GOLPH3-DT	0.280006
FKBP3	FCF1	0.28
TNFAIP8L2	GPR34	0.27997
TENT4A	EXOC3	0.279964
ADGRL4	GPR4	0.279953
DNAL1	COQ6	0.279947
ARF5	CUL1	0.279929
CCT5	NIPBL	0.279919
NISCH	NKTR	0.279912
ITGA4	GPR65	0.279891
CD86	PARVG	0.279887
BTK	ZEB2	0.279887
BCCIP	RPP30	0.27988
XPC	SETD2	0.279874
RAD54L2	NR2C2	0.279859
AP3D1	LMNB2	0.279843
MS4A7	MS4A14	0.279838
PNPLA6	SGTA	0.279824
DDX54	RITA1	0.279814
GORASP1	DPH3	0.279797
RRP9	RBM15B	0.279786
FXR2	GLOD4	0.279774
FASTKD3	OTULIN	0.279764
ARHGEF6	LCK	0.279759
SGTA	BTBD2	0.279753
FANCI	BLM	0.279752
PELP1	PSMB6	0.27975
CD226	ARHGAP25	0.27973
NUP155	RICTOR	0.279721
NCKAP1L	C3AR1	0.279697
MPDU1	COPS3	0.279694
C5orf22	NADK2	0.279669
UFM1	GPALPP1	0.279649
RPAIN	MIS12	0.279647
ZNF585A	ZNF461	0.279619
ZNF416	ZNF225	0.279613
AP1G1	IST1	0.279607
TIMM50	EID2	0.279599
CTNS	CTDNEP1	0.279593
SPCS1	PSMD6	0.279588
LATS1	SCAF8	0.279578
NIPBL	CCDC127	0.279567
HACE1	CASP8AP2	0.279557
APBB1IP	MAP4K1	0.27955
RPL17P18	RPL17	0.279542
EIF3G	GET3	0.279537
ZNF211	ZNF417	0.279515
THUMPD3	TADA3	0.279513
MS4A7	GIMAP1	0.279503
SYNE1	GIMAP1	0.279501
CDK5RAP1	CHMP4B	0.279501
SURF2	WDR5	0.279459
CACTIN	THOP1	0.279443
SYF2	TMEM50A	0.279427
EAF1	PDCD6IP	0.279418
SFSWAP	SART3	0.279412
FAM72A	FAM72D	0.279405
ANGEL1	AREL1	0.279396
TENT4A	RAD1	0.279392
DCAF1	SMARCC1	0.279385
CDK5RAP1	ACTR5	0.279382
ARHGDIB	ELMO1	0.279372
KNL1	MKI67	0.279367
ARL8B	VGLL4	0.279332
COX4I1	ACSF3	0.27932
LCP2	BIN2	0.279312
TRMT1	PPAN	0.279309
ATRIP	DCP1A	0.279309
RANBP3	CDC34	0.279299
UBP1	SMARCC1	0.279284
PPAN	FARSA	0.27928
DHX15	FAM193A	0.279268
TBC1D20	ZCCHC3	0.279254
ZNF687	SETDB1	0.279227
THOP1	LMNB2	0.279223
PPP1R7	SMARCAL1	0.27922
CD37	SPN	0.279201
ZNF226	ZNF225	0.279196
EI24	VPS26B	0.279191
MLLT10	UPF2	0.279186
TAF4	LSM14B	0.279171
ADGRF5	FLT1	0.279168
COPS5	YTHDF3	0.279158
ZNF343	MRPS26	0.279154
SNW1	NAA30	0.279153
DROSHA	RPL37	0.27913
TPM3	ILF2	0.279114
SCO1	NEURL4	0.279108
HNRNPUL1	GSK3A	0.279108
GINS2	GINS3	0.279108
POLRMT	RPS15	0.279102
SRSF6	SS18L1	0.279095
ABI3	PLCB2	0.279091
NAF1	TMA16	0.279071
PRKAR2A	SETD2	0.279068
NCLN	THOP1	0.279065
WDR48	CLASP2	0.279059
EXOC5	FCF1	0.279047
MON1A	PDE12	0.279045
ATP5F1D	LSM7	0.278985
TEK	ROBO4	0.278981
NCKAP1L	ELMO1	0.278973
MMAB	C7orf50	0.278972
ELAC2	CRK	0.278969
LYRM2	MMAB	0.278954
MOB2	NAP1L4	0.278952
GPATCH1	UBA2	0.278922
ZNF525	ZNF611	0.278918
NUP85	SAP30BP	0.278903
CDC40	CEP57L1	0.278897
DBR1	DNAJC13	0.278891
YBX1	SF3A3	0.278876
BTBD2	THOP1	0.278871
TTC31	DCTN1	0.278866
AKAP8	CDC37	0.278856
MCM8	POLR3F	0.278827
PSMC4	MED29	0.27882
IL18RAP	ARHGAP9	0.278813
FCER1G	CD300A	0.27881
NOVA2	GPR4	0.278786
ETFB	FARS2	0.278772
ERI1	XPO7	0.278748
RHOH	IKZF1	0.278743
SMG6	NCBP3	0.278735
CD180	FERMT3	0.278718
CTBP1	TMEM129	0.278706
RPL15	SETD2	0.278697
MRPS25	CNOT10	0.278693
PIK3R5	ARHGAP25	0.278689
KIAA1143	RPL15	0.278689
ADD1	MED28	0.278676
ZNF473	ZNF181	0.278654
ATXN3	MED6	0.278648
TRAF3IP3	PIK3CG	0.278629
ELAC2	YWHAE	0.278628
RANBP3	WDR18	0.278626
BTK	FAM78A	0.278612
UFL1	CCNC	0.27859
TNFAIP8L2	ZEB2	0.278561
TRPV2	PLEKHO2	0.278524
RPS19BP1	XRCC6	0.278494
SASH3	TMEM273	0.278488
MFNG	GPR65	0.278459
BAP1	RAD54L2	0.278447
DHX15	ZCCHC4	0.278443
TASL	FERMT3	0.278437
CDC34	HDGFL2	0.278435
IRF6	INAVA	0.278424
SURF6	REXO4	0.278417
SLC39A9	FKBP3	0.278402
LCK	PIK3R6	0.278401
RAB14	PPP6C	0.278398
LAPTM5	AIF1	0.278389
DOCK2	PARVG	0.278382
NSMCE1	MAILR	0.278374
ARFGAP2	PSMC3	0.278374
MRPS25	ATRIP	0.278365
MLH1	FGD5-AS1	0.278361
NDUFB7	YJU2	0.278359
FGR	MNDA	0.278332
SIGLEC9	CCR1	0.278319
DPAGT1	ARHGEF12	0.278299
PAFAH1B1	TOP3A	0.278297
ZNF131	GUSBP1	0.278285
TMEM273	PIK3R6	0.278285
ARL6IP5	RPL15	0.278264
C1orf162	LRRC25	0.278253
COX10	VPS53	0.278251
PLVAP	ZEB1	0.27825
PAFAH1B1	GEMIN4	0.27823
TRAF3IP3	CYTH4	0.278224
SYNE1	TLR4	0.278212
MRPL24	NDUFS2	0.278199
SPI1	RNASE6	0.278198
ADD1	MRFAP1	0.278162
PPP5C	NAPA	0.278161
ESS2	THAP7	0.278153
PDGFRB	GASK1B	0.278144
PNISR	WDR27	0.278137
RNF4	SH3BP2	0.278129
MFSD14B	PHF2	0.27811
PELP1	WRAP53	0.278106
TRPC4AP	CDK5RAP1	0.278071
ZNF529	ZNF260	0.278066
ARHGEF6	IKZF1	0.278058
NUP155	CCT5	0.278057
RPLP0P6	EEF1A1P12	0.278056
OXSM	GNL3	0.27803
WIZ	CHERP	0.278025
EMD	UBL4A	0.278021
C5orf22	MED10	0.277998
SCAP	LSM3	0.277993
EMC2	SHARPIN	0.277992
GAB3	TNFAIP8L2	0.277988
C19orf25	MED16	0.277988
DBR1	TOPBP1	0.277975
RPL7A	NTMT1	0.277967
CLPP	MICOS13	0.277965
GIMAP6	TESPA1	0.277961
CD33	PIK3R6	0.277952
AREL1	AKT1	0.277943
FXR2	TOP3A	0.277936
TMEM230	PSMF1	0.277913
SELPLG	SASH3	0.277897
PSMD8	PPP2R1A	0.277895
MAF1	PUF60	0.277894
RNGTT	QRSL1	0.27789
SDHC	C1orf43	0.27784
EXD3	NOXA1	0.277838
APBB1IP	SPN	0.277829
MYCT1	HSPA12B	0.277826
ZZEF1	VPS53	0.277825
ZNF302	ZNF461	0.277805
APPL1	SETD2	0.277787
BTK	CD80	0.277761
PLCB2	TMEM273	0.277752
ISG20L2	SLC25A44	0.277748
EIF2B4	SLC4A1AP	0.277741
CD86	MNDA	0.277738
WRAP53	STX8	0.277737
CYTH4	TRPV2	0.277726
POMT2	ATP6V1D	0.277716
ZFR	BRIX1	0.277707
ATP13A1	MAU2	0.277705
SCAP	TATDN2	0.277702
RPS25	BUD13	0.277642
TIMM13	OAZ1	0.277631
ZFYVE26	ALKBH1	0.277618
SEC22C	RBM15B	0.277582
C11orf58	COPB1	0.277568
FCER1G	GAB3	0.277513
VCPKMT	DCAF5	0.277504
DROSHA	PAIP1P2	0.277504
TMEM267	RIMOC1	0.2775
PRR11	RACGAP1	0.277489
RRP9	ARIH2	0.277488
POP4	LSM14A	0.277484
ANAPC4	WDR1	0.277479
APBB1IP	GIMAP1	0.27747
ASPM	CENPF	0.27745
GAB3	SPN	0.277442
AHSA1	ALKBH1	0.27744
PAN3	N4BP2L2	0.277432
ITGA4	RNASE6	0.2774
SGTA	SLC39A3	0.277387
BTBD7	FCF1	0.277386
ZSCAN29	LCMT2	0.27738
RNASE6	GIMAP8	0.277379
NEK4	APPL1	0.277378
RRP9	DCAF1	0.277377
MCPH1	CHMP7	0.277365
ABI3	GNGT2	0.277364
CLPP	LMNB2	0.27734
RNGTT	AKIRIN2	0.277339
MYNN	PHC3	0.277332
MS4A6A	DOK2	0.277329
PLVAP	GJA4	0.277324
CAPZA1	PSMA5	0.277322
OTULIN	MRPL36	0.27732
CDC37	RPL18A	0.277317
MOB2	TSSC4	0.277316
TMEM126B	RAB6A	0.277309
PIGH	DCAF5	0.277304
CORO1A	SNX20	0.277284
STXBP2	UBXN6	0.277281
USP19	NME6	0.277266
GPR108	GET3	0.277231
ANKRD44	RASAL3	0.277231
DCUN1D1	NCBP2	0.277224
BRIX1	ZNF622	0.277208
DOCK2	DOCK10	0.277197
ZBTB32	ZC3H12D	0.277184
DCAF1	PDE12	0.277184
SCAP	SETD2	0.277183
ABCE1	TRAPPC11	0.277181
STK25	THAP4	0.27718
RPL18	LIG1	0.277178
SMG6	SMYD4	0.277166
NCBP3	MIS12	0.277164
MRPS30	TARS1	0.27715
TM4SF18	NOTCH4	0.277148
SMUG1	CCDC57	0.27714
ZNF780A	ZNF224	0.277136
PUS3	STT3A	0.277127
IRF8	FPR3	0.27712
CORO1A	GPR65	0.277116
ITGAX	FERMT3	0.277096
COG3	NAA16	0.277092
CSNK1G2	SLC39A3	0.277088
GIMAP6	LRRC25	0.277083
SMARCAD1	DNAJB14	0.277082
SNAP29	DGCR6L	0.277068
GTPBP4	CDC123	0.27705
CGRRF1	ALKBH1	0.277033
SCAMP3	HAX1	0.277022
SPI1	LAPTM5	0.277009
TENT4A	NUP155	0.277008
SNW1	EIF2B2	0.277004
XRCC5	SMARCAL1	0.277002
NUP88	GEMIN4	0.277002
HNRNPA1P21	SLC39A13-AS1	0.277002
L3MBTL2	DESI1	0.276993
NCBP3	GEMIN4	0.27698
NOTCH4	EXOC3L2	0.276976
NIPBL	MRPL36	0.276968
ARHGAP25	ARHGAP30	0.276963
EAF1	FGD5-AS1	0.276956
FCF1	CPSF2	0.276955
DCUN1D1	MAGEF1	0.276953
SIL1	QTRT1	0.27694
EXD2	MAPK1IP1L	0.276929
TRAF3IP3	DOCK2	0.276924
TRAF3IP3	ACAP1	0.276922
C5orf22	TTC33	0.276922
AKAP11	GPALPP1	0.276918
PSMC4	UBE2M	0.276896
VAC14	ATP6V0D1	0.276894
ARFGAP1	YTHDF1	0.276885
MAP2K4	YWHAE	0.276869
RIC1	KDM4C	0.276864
SUGP1	GET3	0.276857
COPS3	TOP3A	0.276857
NSUN2	MRPL36	0.276853
BTK	CD226	0.276807
MRPS25	DHX30	0.27679
LRRC25	GIMAP1	0.276774
EIF2B5	LRCH3	0.276772
COPS3	SENP3	0.276772
DCAF1	RNF123	0.276745
DCUN1D1	WDR53	0.27674
HOXD8	HAGLR	0.276733
OAZ1	RPS15	0.276727
TELO2	WDR90	0.27672
HOOK2	GET3	0.276717
WDR48	USP19	0.276716
ARL8B	UBP1	0.276712
NSUN2	NIPBL	0.276699
MTRF1	COG3	0.27667
KDM7A	KDM7A-DT	0.276667
TYROBP	CCR1	0.276651
LAT2	CD300A	0.276644
JAK3	PTPN7	0.276625
UQCR11	BTBD2	0.276615
ABCB1	LCK	0.276601
AHSA1	SNW1	0.276591
TNFRSF1B	DOCK2	0.276584
COPE	FKBP8	0.27658
GPR4	NOTCH4	0.276579
WAS	SLC39A13-AS1	0.276561
BTBD7	ATXN3	0.276561
BTBD7	ALKBH1	0.27655
WIZ	TMEM161A	0.276539
ARHGAP30	GIMAP1	0.276529
DDA1	UBL5	0.276528
RPL18A	COPE	0.276527
DCAF1	SACM1L	0.27651
ANAPC4	FAM193A	0.276482
CD226	GAB3	0.276476
YLPM1	EIF2B2	0.276466
RRP9	TMEM115	0.276457
CORO1A	PIK3R6	0.276456
C5orf22	OXCT1	0.276453
WDR18	YJU2	0.276445
CCT5	ZNF131	0.276416
GRPEL1	MED28	0.276405
ESAM	GPR4	0.276402
RHOA	BRK1	0.276377
MARCHF1	MNDA	0.276371
BTF3L4	MTF2	0.276356
TEK	ESAM	0.27632
TNPO2	ZNF317	0.276295
DHX30	EAF1	0.276295
RALGAPB	NCOA6	0.27629
ZNF230	NUP62	0.276289
OAZ1	SGTA	0.276248
ZNF791	ZNF121	0.276232
MAP2K4	PSMB6	0.276232
NDUFB7	TIMM13	0.276224
BAP1	APEH	0.276206
DCAF7	BPTF	0.276204
OAZ1	CLPP	0.276182
WDR1	ADD1	0.276181
ANAPC4	GRPEL1	0.276179
RYK	IQCB1	0.276174
LCP2	SPI1	0.276164
RAD1	CCDC127	0.276144
ZNF304	ZNF543	0.276104
SETDB1	CERS2	0.276076
TTC33	C5orf34	0.276053
MAP4K1	FAM78A	0.27602
TSC2	WDR90	0.276018
ZEB2	TMEM273	0.276013
WDR3	COA7	0.276008
UQCR11	LSM7	0.276001
FAM78A	PLCB2	0.275997
RASSF4	FPR3	0.275972
MARCHF6	SKP2	0.275952
ZBTB45	UBE2M	0.275951
WDR82	RPL14	0.275947
SMARCA5	LSM6	0.275935
IL18RAP	PTPN7	0.275928
VTA1	ATG5	0.275916
CHID1	MOB2	0.275907
RAE1	CPNE1	0.275905
TYROBP	GIMAP6	0.275901
