GenA	GenB	MI
COPS9	CCDC57	0.269275
PDE12	SACM1L	0.269272
IFFO1	DOK2	0.269247
MFNG	DOCK2	0.269245
LRRC25	ADAP2	0.269245
USP34	FBXO11	0.269226
IRF8	FERMT3	0.269223
MYO1F	LRRC25	0.269183
SPCS1	ARIH2	0.269165
CD14	FPR3	0.269165
ZNF623	ZNF252P	0.269158
ATP6AP1	FAM3A	0.269111
LMBRD2	RIMOC1	0.269098
CD180	LRRC25	0.269072
LAMTOR3	LARP7	0.269056
PIK3CG	CD86	0.269035
CRBN	UBP1	0.269011
PSMA1	TRPM2	0.268997
RAE1	PSMA7	0.268993
NAA50	DNAJC13	0.268988
RPL18	RPS5	0.268984
GAB3	NLRC3	0.26898
EIF4E	METAP1	0.268929
WDR53	DNAJC19	0.268919
KIF11	MKI67	0.268913
AKAP11	PROSER1	0.268913
BTK	ARHGEF6	0.268904
TMEM128	MRFAP1L1	0.268862
DCK	LIN54	0.268861
TIMP2	ZEB1	0.268851
SENP5	FYTTD1	0.268826
SMUG1	LYRM4	0.268793
RNF214	DPAGT1	0.268781
DERL2	RNF167	0.268767
RNGTT	FIG4	0.268752
AAR2	RALGAPB	0.268749
GRPEL1	DHX15	0.268742
ELAC2	MAP2K4	0.268738
C7orf50	DISP1	0.268732
PSMD6	PDE12	0.268717
WAS	FCER1G	0.268677
DOK2	ARHGAP30	0.268665
PRPF8	NEURL4	0.268664
ZNF264	ZNF805	0.268663
ACAP1	ZNF671	0.268656
DOHH	SLC39A3	0.268645
NDUFA9	DISP1	0.268639
CDK5RAP1	AAR2	0.268633
ETFB	CASZ1	0.268622
RAMP3	JAM2	0.268611
PDS5A	LYAR	0.268602
ZEB1	HIC1	0.2686
POLG2	CEP95	0.268595
ANKRD44	DOCK10	0.26859
CHID1	PSMD13	0.268585
TIGD7	ZNF75A	0.268581
BTK	ZNF671	0.268553
POLR3C	RNF115	0.268542
PIM2	CPNE5	0.268537
IFFO1	RASAL3	0.268532
NCKAP1L	C1orf162	0.268517
NFKBIZ	ZC3H12A	0.268505
SLC39A3	THOP1	0.268498
CD80	FPR3	0.268494
PIK3R5	MS4A7	0.268489
DERL1	FAM91A1	0.268465
EIF3A	NOLC1	0.268457
LCP2	PREX1	0.268454
THUMPD3	METTL6	0.26845
NUP88	GEMIN4	0.268423
TRIP12	PSMD1	0.268418
ACTR8	USP19	0.268418
STAG2	RBMX2	0.268399
CLEC2D	ARHGAP25	0.268398
GRIPAP1	CCDC22	0.268391
MYCT1	HSPA12B	0.268379
ANAPC4	DHX15	0.268367
TATDN2	CNOT10	0.268356
PI4KB	HAX1	0.268353
DCAF1	PDE12	0.268344
MACROD1	NSMCE1	0.268325
SETD2	IFRD2	0.268323
KPNA3	ZC3H13	0.268312
IBTK	PGM3	0.2683
PIK3CG	GIMAP8	0.268267
CCAR2	TNKS	0.26826
RTF2	AAR2	0.268257
BRD9	CEP72	0.26824
GYPC	TMEM273	0.268239
RAD18	SGO1	0.268221
EAF1	CCDC174	0.268212
ITGA4	DOCK2	0.268202
NSUN2	CLPTM1L	0.268199
JAM2	TAMALIN	0.268198
KDR	GIPC3	0.268149
ZNF671	GAB3	0.268148
NUP58	USP12	0.268135
DOCK8	SNX20	0.268132
TWNK	PPRC1	0.268128
KCTD9	VPS37A	0.268097
EIF2B5	NCBP2AS2	0.268077
FERMT3	ZEB2	0.268052
ZZEF1	NEURL4	0.268033
HAVCR2	MNDA	0.268027
TMEM258	TMEM219	0.268019
PCDH12	ESAM	0.268013
DDX27	ERGIC3	0.268002
PSMA1	C7orf50	0.267988
TBRG4	DDX56	0.267982
USF3	CEP97	0.267964
UBP1	USP19	0.267962
NELFCD	STAU1	0.267945
SIL1	LCMT1	0.267913
S1PR1	GJA4	0.267902
ELOB	TMEM258	0.267893
ZNF503	ZNF503-AS2	0.267892
MYO1F	CSF1R	0.267882
ST8SIA4	GPR65	0.267879
SHARPIN	SLC52A2	0.267859
USP5	TPI1	0.267856
TIGD5	ZNF623	0.267855
ZNF28	ZNF888	0.267821
DCAF1	SLMAP	0.267772
NIPBL	MRPL36	0.267687
FIG4	RARS2	0.267671
ARHGEF6	PIK3R5	0.26767
TYROBP	ABI3	0.267643
NCKAP1L	GNGT2	0.267612
MRPL4	PPAN	0.267579
XRN2	NXT1	0.267577
NEK4	DCAF1	0.267577
SIKE1	CAPZA1	0.267516
FARS2	UQCC5	0.267512
TESPA1	TSPOAP1-AS1	0.267489
LSM3	METTL6	0.267483
NUP98	GTF2H1	0.267435
AAR2	NFS1	0.267431
HAVCR2	AIF1	0.267416
JAK3	MYO1G	0.267408
TADA3	METTL6	0.267395
ADD1	PIGG	0.267388
FXR2	SENP3	0.267385
GNL3	QRICH1	0.267374
SHQ1	PSMD6	0.267372
SMCR8	ANKFY1	0.267368
SDHAF2	MRPL23	0.267342
TYROBP	MARCHF1	0.267328
NCBP2	DVL3	0.267294
SNX20	SLC39A13-AS1	0.267292
TELO2	CHTF18	0.267289
NCKAP1L	SFMBT2	0.267259
MEF2C	ZEB1	0.267259
ACAP1	TMC8	0.267246
SNW1	MED6	0.267234
LSM14B	RALGAPB	0.267214
PLK4	C4orf46	0.267213
PIK3CG	ELMO1	0.267213
H2BC5	H2AC11	0.267196
BTK	ARHGAP9	0.267182
TBXAS1	FPR3	0.267147
RPS5	PRPF31	0.267121
NSUN2	TARS1	0.267097
PIK3C2A	UEVLD	0.267096
NELFE	WDR46	0.267084
USP19	CNOT10	0.267078
GYPC	FERMT3	0.267075
UVSSA	PCGF3	0.267071
BCL7C	CTNNBL1	0.267044
ETFB	NMRAL1	0.267038
PAIP1	CPLANE1	0.267031
TOPBP1	MSL2	0.267013
PBRM1	USP19	0.266989
ARCN1	TRAPPC4	0.266955
DDX31	EXOSC2	0.266945
CD33	PIK3R5	0.266932
CDC42	SYF2	0.266926
AP3D1	REXO1	0.266906
FERMT3	HNRNPA1P21	0.266898
MAP4K1	NCKAP1L	0.266878
ZW10	RNF26	0.266876
DNAJB11	SENP2	0.266862
ARCN1	PUS3	0.266862
TIMM13	POLR2E	0.266857
ASH1L	UBQLN4	0.266854
ATP5F1D	MED16	0.266837
CYTH4	FMNL1	0.266831
DOCK8	TRPV2	0.266809
CD300A	AIF1	0.266802
PDS5B	RFC3	0.266763
DOT1L	FZR1	0.266761
NUP88	FXR2	0.266755
SETDB1	CERS2	0.266708
RBX1	PHF5A	0.266668
RPLP2	PSMD13	0.266654
PIK3CG	LCK	0.266641
FARS2	QTRT1	0.266618
INTS10	CNOT7	0.266578
RAD18	CNOT10	0.266574
ARHGEF6	GPR65	0.266569
CMC2	EMC8	0.266552
AAMP	RNF25	0.266548
B4GALT3	PEX19	0.266544
NELFCD	LSM14B	0.266541
SIL1	PITPNC1	0.266538
NOL11	PSMD12	0.266536
CCT5	NIPBL	0.26653
SGTA	MICOS13	0.266529
TESPA1	GPR65	0.266527
PAK4	SAMD4B	0.266501
APPL1	RBM15B	0.266486
GNA11	PIAS4	0.266485
PDCD10	DNAJC19	0.266463
ACVRL1	ARHGEF15	0.266458
MRE11	CEP57	0.266446
AAMP	GIGYF2	0.266441
DBF4B	KIF18B	0.266427
TRAF3IP3	DOCK8	0.26641
NLRC4	C3AR1	0.266336
SMARCAL1	CNOT9	0.266315
PPP4R3A	CPSF2	0.266304
TFG	RPL24	0.26628
STAU1	AAR2	0.266241
ICE1	EXOC3	0.266239
ZNF383	ZNF260	0.266231
PLVAP	ACVRL1	0.266211
SLMAP	IFRD2	0.26621
ASH1L	ZNF687	0.266208
LPXN	DOCK2	0.266205
CD4	C1orf54	0.266195
FARSA	GET3	0.266171
DIPK2B	EXOC3L2	0.266167
UBE3C	CUL1	0.266143
ABI3	PTPN7	0.266135
JAK3	GAB3	0.26613
BCL7C	LMF1	0.266124
RNF4	NSD2	0.26611
PITPNC1	RPLP2	0.266109
PHF6	SLC9A6	0.266082
SPI1	GPR65	0.266076
MLH1	ARIH2	0.266069
TASL	GIMAP8	0.26606
LRRC32	EMCN	0.266059
M6PR	ZNF384	0.266043
PDSS2	NSMCE1	0.266011
ACTR10	ISCA2	0.265998
DERL2	MED11	0.265983
CHMP7	POLR3D	0.265959
BTK	ITGAX	0.265957
LY96	ZEB2	0.265944
TYROBP	ZEB2	0.265926
TRIM21	TRIM22	0.265908
DOK3	CCR1	0.265903
MYCT1	GJA4	0.265901
MTF2	C1orf52	0.265901
MS4A7	RNASE6	0.265898
DOK2	FPR3	0.265891
SDHC	NDUFS2	0.265864
UBE2K	ZCCHC4	0.265857
TIMM50	EIF3K	0.265855
MTERF4	SEPTIN2	0.265843
STAU1	RNF114	0.265837
NKTR	PLXNB1	0.265821
ARRB1	FARS2	0.265817
RANBP3	SF3A2	0.26581
CRK	GLOD4	0.265796
RNF4	NELFA	0.265787
WDR48	KIAA1143	0.26577
ACOT8	DDX27	0.265754
UBP1	CCDC174	0.265751
STX8	COMMD1	0.265751
ITGA4	ARHGEF6	0.265725
LPXN	SASH3	0.265692
CSE1L	DDX27	0.265681
EMG1	PHB2	0.265628
MON1B	AP1G1	0.265625
ACTR8	PDE12	0.265625
ADAP2	FPR3	0.265618
MMAB	RPLP2	0.265615
RAD1	MRPL36	0.265611
PIK3R5	LY96	0.265576
DDX27	SPATA2	0.26556
NDUFB7	NSMCE1	0.265545
EMC3	MTMR14	0.265539
CD4	ARHGAP25	0.265526
CYTH4	MFNG	0.26552
PIGG	HTT	0.26551
UBP1	WDR82	0.265503
PSMA1	RTN4IP1	0.265497
WDR70	RPL37	0.265492
PHF23	NCBP3	0.265492
ZNF146	ZNF260	0.265483
PCM1	CCAR2	0.265448
EXD2	DCAF5	0.265436
CASZ1	PDSS2	0.265432
NLRC3	GNG2	0.265429
STAG2	FMR1	0.265425
NME6	ARIH2	0.265406
PSMA1	MMAB	0.265404
PARVG	GPR65	0.265403
CRK	PRPF8	0.265394
WAS	DOCK10	0.265371
KCNAB2	MYO1F	0.265369
CD4	FAM78A	0.265357
ZW10	STT3A	0.265342
SEC24B	DNAJB14	0.26532
CASZ1	C10orf95-AS1	0.26532
ITGA4	TAGAP	0.265315
GALNT14	CCDC57	0.265306
ZNF417	ZNF551	0.265256
FOXP3	CD37	0.265186
MRPL18	PCMT1	0.265184
PIAS4	CLPP	0.265182
EMD	SLC10A3	0.265182
ELAC2	NCBP3	0.265088
CD37	TASL	0.265087
COPB1	UEVLD	0.265045
TBP	SCAF8	0.265038
ZWINT	KIF11	0.265019
ACAP1	ZC3H12D	0.265019
PDHB	SACM1L	0.265014
TMEM14C	TMEM14B	0.264999
EMC8	CHMP1A	0.264995
TTC33	LMBRD2	0.26499
PSMC3	NDUFS3	0.264988
PLVAP	S1PR1	0.264971
COX10	COPS3	0.26497
NTHL1	MCRIP2	0.264967
CSE1L	TAF4	0.264965
TAF2	POLR2K	0.264959
CTBP1	TADA2B	0.264949
MLST8	TBL3	0.264942
JAK3	PTPN7	0.264939
ELOB	CLIP2	0.264933
BAG6	ABCF1	0.264916
ITGA4	FERMT3	0.264904
SASH3	IRF8	0.264901
STT3A	HMBS	0.264885
CCDC12	ARPC4	0.264881
ZNF264	ZNF543	0.264876
LSG1	FYTTD1	0.264874
ST8SIA4	CD226	0.264866
NCBP3	DPH1	0.264858
GIMAP6	NLRC3	0.264852
ABCF3	PCYT1A	0.264852
PLXNC1	TLR4	0.264825
CD86	ARHGAP25	0.264818
CNTROB	NEURL4	0.264768
MS4A6A	PARVG	0.264749
RIC1	RCL1	0.264729
CORO1A	GNGT2	0.26471
DYNC1LI1	CNOT10	0.264708
TAGAP	NLRC3	0.264703
DROSHA	CCDC127	0.264692
RO60	ZBTB41	0.264683
SENP5	PCYT1A	0.264681
C1QBP	PSMB6	0.26468
TSR1	ANKFY1	0.264667
SIL1	LYRM4	0.264667
PSME2	PSME2P2	0.26466
CCAR2	MAK16	0.264657
RHOH	TRPV2	0.264623
CNOT10	QRICH1	0.264619
RPS21	COPS9	0.264612
BCAS4	CCDC57	0.26461
GPALPP1	COG3	0.264609
RNF167	PSMB6	0.264557
RPRD1B	YTHDF1	0.264552
NUP98	COPB1	0.264543
SPI1	DOCK2	0.264528
CAPN7	FGD5-AS1	0.264523
VHL	TADA3	0.264519
TMEM62	GFPT1	0.264511
TIMM13	MICOS13	0.2645
ACTR8	DCAF1	0.264483
IL18RAP	SEPTIN1	0.264474
TRAF3IP3	GIMAP1	0.264462
MS4A6A	C1orf54	0.264462
CSF1R	TRPV2	0.264459
RRP9	ATRIP	0.264453
STK4	YWHAB	0.26444
CLIP2	SMUG1	0.264436
ABI3	SLC8A1	0.264435
CSTF1	PSMA7	0.264433
MTCH2	API5	0.264423
CSTF1	GID8	0.264418
GPR65	IKZF1	0.264415
MYO1F	NLRC3	0.264394
PIAS4	DOHH	0.264381
ZW10	DLAT	0.264377
MMAB	FAAP20	0.264366
SASH3	AGAP2	0.264357
PPCDC	TMEM219	0.264349
JAK3	NLRC3	0.264347
ZC3H13	COG6	0.264341
UBE2K	MED28	0.264339
RHOA	QARS1	0.264328
MAP4K1	ARHGEF6	0.264325
DHX30	GNL3	0.264321
RAE1	VAPB	0.264316
MEF2C	CD34	0.264314
PIK3CA	ABCF3	0.264313
FAM193A	MRFAP1	0.264302
TIMP2	ANTXR1	0.26429
CD93	COL4A1	0.264267
CYTH4	LCK	0.264265
OAS1	MX1	0.264259
C1orf162	SLC8A1	0.264248
SENP6	MAP3K7	0.264238
CLPP	HDGFL2	0.264238
MLLT10	UPF2	0.264237
EI24	PAFAH1B2	0.264237
EHMT2	PRRC2A	0.264236
ATP11B	UBXN7	0.264208
NSUN2	NIPBL	0.264203
NAF1	NAA15	0.2642
SNX5	SNRPB2	0.264175
CCDC57	C10orf95-AS1	0.264141
PTDSS2	PSMD13	0.264136
SNRPN	DISP1	0.264118
CD86	C1orf54	0.264115
NEK2	NUF2	0.2641
IFT52	DNTTIP1	0.2641
PSMA7	ADRM1	0.264088
TUSC2	GNL3	0.264078
SLBP	MRFAP1	0.264062
PCDH17	HSPA12B	0.264061
MTRF1	COG6	0.264047
SNX20	HNRNPA1P21	0.264042
TTC33	RICTOR	0.264035
PIAS4	ABHD17A	0.264027
TMEM219	SDHAF2	0.264008
NAT10	EIF3M	0.264004
PIK3CG	ARHGAP30	0.263993
ETFB	RTN4IP1	0.26397
APBB1IP	ST8SIA4	0.263933
AKAP11	COG6	0.263932
PAFAH1B1	DERL2	0.263929
WDR48	RPL15	0.263927
CCNC	SNX3	0.263864
PIK3CA	DNAJC19	0.263856
ARHGAP9	PLCB2	0.263843
MEF2C	GYPC	0.26384
KCNAB2	CD37	0.263836
CD226	GIMAP1	0.263828
BCL7C	ALG1L1P	0.263828
SLC30A9	TMEM128	0.263819
TRAF3IP3	GAB3	0.263815
RASSF4	PIK3R5	0.263796
ACTR8	DCP1A	0.263784
TMEM128	NELFA	0.263782
MTG2	PSMA7	0.263753
DHX33	NCBP3	0.263739
WAPL	MRPS16	0.263721
DBR1	DNAJC13	0.263686
GASK1B	ZEB2	0.263669
ZNF600	ZNF28	0.263666
PIK3CG	MYO1G	0.263665
LAT2	CYTH4	0.263662
ACTR8	APPL1	0.263641
ACAP2	PIK3CA	0.263635
SLC25A11	PRPF8	0.263631
PSMA1	PSMD13	0.263616
NCBP3	MIS12	0.263599
NISCH	QRICH1	0.263595
PRKAA1	NIPBL	0.263587
BTK	TMEM273	0.263572
PDCD10	WDR53	0.26357
IFFO1	PLCB2	0.263556
KMT2A	RNF214	0.263553
TBXAS1	PIK3R5	0.263515
CYTH4	RHOH	0.263513
MEF2C	DIPK2B	0.263493
UQCC5	RPLP2	0.26348
NOP14	HTT	0.263477
CASZ1	PCNX2	0.263477
NCKAP1L	TNFAIP8L2	0.263452
PUSL1	ATAD3A	0.26343
GLRX2	UCHL5	0.263427
CD226	TRPV2	0.263421
FXR2	TOP3A	0.263356
TUSC2	SACM1L	0.263353
BTK	SELPLG	0.263347
RANBP3	CACTIN	0.263322
ZNF644	MTF2	0.263294
FGFR1OP2	MED21	0.26327
MTG2	RALGAPB	0.26326
TYROBP	SLC39A13-AS1	0.263259
RNH1	PHRF1	0.263257
FYTTD1	UBXN7	0.263249
TMF1	PBRM1	0.263228
VPS53	SMYD4	0.263211
NSUN2	EXOC3	0.263204
FYTTD1	PPP1R2	0.263193
MRPS7	NUP85	0.263185
FLT4	CD34	0.263166
PSEN1	SNW1	0.263161
FAM110D	ARHGEF15	0.263147
MYO1F	FPR3	0.263145
MTCH2	PSMC3	0.263139
CSNK1G2	THOP1	0.263106
ZNF7	ZNF16	0.263102
RPLP2	LCMT1	0.263094
MAEA	DHX15	0.263094
NAA50	CIP2A	0.263086
C2CD4D	C2CD4D-AS1	0.26308
PIK3R5	C3AR1	0.263076
ACAP1	GIMAP1	0.263074
NKAPD1	RNF214	0.263059
GNAI3	ATP5PB	0.263047
SENP5	RNF168	0.263041
DDX1	ACP1	0.263009
IMMT	SUCLG1	0.263007
OXSM	CNOT10	0.263006
UBP1	KIAA1143	0.262994
SPCS1	SEC13	0.262989
STAU1	SERINC3	0.262975
RFT1	ATRIP	0.262935
SIRT6	GTF2F1	0.262925
RPUSD4	NFRKB	0.262899
AK3	BRD10	0.262899
NHLRC2	DCLRE1A	0.262898
COPS5	YTHDF3	0.262895
CD93	ACVRL1	0.262878
USP33	MIER1	0.262873
C5orf22	CCT5	0.262871
LAMTOR3	UBE2D3	0.262869
WBP4	COG6	0.26283
NOVA2	RAMP3	0.262825
FBXL3	OBI1	0.262822
NOL11	TACO1	0.262808
GORASP1	CLASP2	0.262765
FIG4	PDSS2	0.262705
PSMA1	TMEM219	0.262694
ARHGEF7	DCUN1D2	0.262686
MYO1G	PIK3R5	0.262685
ABI3	RNASE6	0.262673
RHOA	APEH	0.262666
NUP133	NVL	0.262638
TRPV2	PLEKHO2	0.262623
PRKAR2A	RRP9	0.262604
MS4A7	MS4A14	0.262604
OTUD5	UXT	0.262582
DHX30	BRPF1	0.262537
PSMB6	GLOD4	0.262534
WDR48	RBSN	0.262516
SMARCA5	NAA15	0.262497
PRPF31	SYMPK	0.262479
TSSC4	PSMD13	0.262476
TSC2	WDR90	0.262445
CWF19L2	CUL5	0.262441
ABCE1	PPID	0.262425
CSNK2A1	SNRPB2	0.262414
SPRTN	SDE2	0.262411
NSUN2	RAD1	0.262407
MIS12	ANKFY1	0.262396
EXOC8	BROX	0.262394
MMAB	TMEM219	0.262354
BTK	C1orf54	0.262285
FARS2	MICOS10	0.262276
TPD52L2	MTG2	0.262269
RABEP1	ANKFY1	0.262265
RPS25	TRAPPC4	0.262259
DGKH	NAA16	0.262254
EAF1	SETD2	0.262245
ZNF441	ZNF442	0.262225
ACAP1	TSPOAP1-AS1	0.262201
TFE3	TSR2	0.2622
NISCH	WDR6	0.262199
EIF2B5	PCYT1A	0.262199
SIL1	NAA38	0.262158
AIF1	GIMAP1	0.26213
GIMAP8	AIF1	0.262122
YWHAZP5	TCEA1P2	0.262121
SLC8A1	TRPV2	0.262115
TBC1D23	CPOX	0.262106
ITGA4	SNX20	0.262096
ABCB1	ARHGAP9	0.262083
EIF2B5	SENP2	0.262058
ATOX1	RPLP2	0.262058
ILKAP	EIF4E2	0.262048
APBB1IP	LPXN	0.262043
TYROBP	FCGR2A	0.262042
WAS	MFNG	0.262041
FAM76B	JRKL	0.262034
GNL3	RBM15B	0.26203
CFAP97	TRAPPC11	0.262024
ANAPC4	LIAS	0.26202
SELPLG	GIMAP6	0.262018
CHMP1A	IST1	0.262011
ENY2	UQCRB	0.261999
SCO1	TIMM22	0.26199
GGT5	PMP22	0.26199
RNF6	MTMR6	0.261977
PRKCI	PHC3	0.261962
GPR65	GNG2	0.261949
RPS15P4	RPL6P27	0.261934
ATG16L1	TRIP12	0.261934
PSMF1	PTPRA	0.261929
COPB1	SPTY2D1	0.261922
RBM18	PDCL	0.261886
ALG3	EEF1AKMT4	0.26184
TMEM128	PACRGL	0.261839
APBB1IP	MNDA	0.261835
ADD1	MAEA	0.261833
RPAIN	FXR2	0.261832
DOCK10	GAB3	0.261821
TBXAS1	HAVCR2	0.261819
ABRAXAS2	MCMBP	0.261814
LY86	C1orf162	0.261813
DDX27	YWHAB	0.261812
ELAC2	COPS3	0.261804
SNRPN	PPCDC	0.26179
SIL1	ATP5MC2	0.26178
RAB5A	DPH3	0.261774
BOD1L1	TMEM128	0.261762
RASGRP2	MFNG	0.26176
PCMT1	SF3B5	0.261758
DCAF1	IP6K1	0.261747
ZNF160	ZNF816	0.261745
RIC8A	PSMD13	0.261745
C1QBP	TIMM22	0.261742
BCAS4	RTN4IP1	0.261733
GAB3	GNG2	0.261729
THOC2	AIFM1	0.261728
MTAP	FOCAD	0.261692
M6PR	LPCAT3	0.261683
PRKAA1	LMBRD2	0.26166
SNX3	RARS2	0.261635
ZNF671	CYTH4	0.261634
SCAMP3	PI4KB	0.261612
MYO1G	GAB3	0.261608
PAFAH1B1	GLOD4	0.261553
SIL1	PSMA1	0.261544
BOD1L1	ZCCHC4	0.261532
TNIP2	TADA2B	0.261522
AAMP	MRPL44	0.26152
KHSRP	PIAS4	0.261488
TRAF3IP3	ARHGAP30	0.261459
AKAP11	ELF1	0.261456
TRAF3IP3	GIMAP6	0.261452
GORASP1	SACM1L	0.261441
DVL3	DNAJC19	0.261434
C11orf58	NAP1L4	0.261416
DPM1	RPRD1B	0.261408
RNASE6	GIMAP1	0.261384
TAGAP	SEPTIN1	0.261383
CUL4B	MCTS1	0.261367
NCBP3	MED11	0.261357
TNFRSF1B	CORO1A	0.261341
ADGRF5	NOTCH4	0.261337
ZW10	RPS25	0.261307
RAB14	RBM18	0.261305
CD300A	C3AR1	0.261301
BRIX1	MARCHF6	0.261298
TIMM8B	TRAPPC4	0.261295
SNX20	GPSM3	0.26128
PAFAH1B1	MAP2K4	0.261278
ATRIP	IP6K1	0.261276
NUP88	SCO1	0.261253
COPZ1	PRR13	0.261247
XRN2	ESF1	0.261228
HSPA12B	ACVRL1	0.26122
ZFR	ICE1	0.261212
AKT2	SAMD4B	0.261204
ITGA4	TESPA1	0.261201
SF3A2	YJU2	0.261194
EIF3J	COPS2	0.261179
AURKA	UBE2C	0.261172
SPEN-AS1	ZMPSTE24-DT	0.261162
POLR2C	RSPRY1	0.26116
GOLPH3	NIPBL	0.261148
CDADC1	KPNA3	0.261132
AKNA	DOCK10	0.261112
EMCN	FAM110D	0.261099
LMF1	PPCDC	0.261097
INTS10	CHMP7	0.261086
REL	NONOP2	0.261077
LCP2	FPR3	0.261068
GAB3	CSF1R	0.261053
SIRT6	UBXN6	0.261042
UBA3	SACM1L	0.261038
RHOH	GPSM3	0.261013
POLR3F	SMIM26	0.261008
STRAP	WBP11	0.260998
REXO1	ABHD17A	0.260989
MAP4K1	FERMT3	0.260965
BBOF1	DNAL1	0.260963
RNF123	RBM15B	0.260954
HDLBP	GMPPA	0.260929
MYO1G	RHOH	0.260921
HYOU1	PCSK7	0.260917
NOVA2	EMCN	0.260914
ZNF226	ZNF225	0.260906
IFFO1	GYPC	0.260901
CD93	GJA4	0.2609
VPS28	PUF60	0.260898
NCBP3	GEMIN4	0.26089
TTC33	PAIP1	0.260886
DDX27	TAF4	0.260885
LHFPL5	DDX39B	0.260863
ADAMTS2	OLFML2B	0.260828
NEK4	SACM1L	0.260818
APOBEC3H	IKZF3	0.260818
ATG3	NEPRO	0.260754
POLA2	PPCDC	0.260736
DCAF1	CLASP2	0.260718
EMCN	GJA4	0.260715
RBM15B	DCP1A	0.260704
SEPTIN1	TSPOAP1-AS1	0.260672
ZNF548	TRAPPC2B	0.26067
RAB5A	RPL15	0.260668
STK25	RNPEPL1	0.260665
CCDC174	PDCD6IP	0.260659
BRIX1	ZNF622	0.260656
FMR1	VAMP7	0.260642
GLRX5	SETD3	0.260638
MYO1F	ZEB2	0.260621
TMEM19	THAP2	0.260587
OXSR1	SETD2	0.260556
WAS	LPXN	0.260553
NDUFAF5	CSNK2A1	0.260546
TOLLIP	PKP3	0.260544
SEC63	CCNC	0.260532
UBP1	FGD5-AS1	0.260493
RPS13	RRP8	0.260486
CD33	C1orf162	0.260478
MAP4K1	TAGAP	0.260473
PSMA7	VAPB	0.260463
FASTKD3	RIMOC1	0.260455
APOBEC3H	SEPTIN1	0.260442
NOC2L	ATAD3A	0.260441
MS4A6A	PLXNC1	0.260434
NCKAP1L	ELMO1	0.260395
DISP1	LCMT1	0.260393
ZNF212	ZNF282	0.26039
CD4	TASL	0.260373
RPRD1B	STAU1	0.260354
OTUD5	CCDC22	0.260345
PRKAA1	RICTOR	0.260329
ALG8	COA4	0.260315
PARVG	CD226	0.260306
TRAF3IP3	ARHGAP25	0.260305
ORC3	MAP3K7	0.260297
SGTA	CACTIN	0.260296
ELOB	UQCC5	0.260294
SNRPB2	SMIM26	0.260293
MKRN2	TSEN2	0.260252
AURKAIP1	ATAD3A	0.260221
ZNF621	NR2C2	0.260215
ELF1	NAA16	0.260214
CHMP4B	ERGIC3	0.260212
KNSTRN	BUB1B	0.260184
CD37	HNRNPA1P21	0.260179
FAM3A	SLC10A3	0.260175
SKP2	DNAJC21	0.260171
OSBPL11	ZNF148	0.260158
NCKAP1L	RNASE6	0.260138
YWHAE	TIMM22	0.260135
USP19	ZNF445	0.260125
TIE1	PCDH12	0.260119
MYO1F	ARHGAP45	0.260115
MAP4K1	GAB3	0.260094
PRUNE1	UBAP2L	0.260092
GORASP1	PDCD6IP	0.260091
MYO1G	LCK	0.260058
GRPEL1	HAUS3	0.260054
ZNF765	ZNF525	0.260052
KCNAB2	PARVG	0.26004
PCDH17	PECAM1	0.259991
RABEP1	PRPF8	0.259983
FASTKD3	DNAJC21	0.259967
TSEN2	CHCHD4	0.259956
RALY	COMMD7	0.25992
TARS1	DNAJC21	0.259917
MYO1F	FCER1G	0.259912
SCNM1	VPS72	0.259909
NOP14	NELFA	0.259906
LYRM2	SDHAF2	0.259904
TTC33	FASTKD3	0.259899
WIZ	RAD23A	0.259898
DCUN1D1	TBCCD1	0.259878
LCMT1	CORO7	0.259874
EPM2AIP1	FGD5-AS1	0.25985
MYO1F	C3AR1	0.259835
PPP5C	SAE1	0.259834
GRSF1	G3BP2	0.259801
NDUFC1	ANAPC10	0.259788
EXOSC2	SURF6	0.259786
SUB1	ZNF131	0.259772
SNRPC	PFDN6	0.25977
SMARCC1	CNOT10	0.259761
PSMD10	ARMCX5	0.259756
VAMP7	TMLHE	0.259732
BCAS4	CTNNBL1	0.259707
MRPL44	GIGYF2	0.259694
NDUFB3	NIF3L1	0.259691
AIMP1	NAA15	0.259688
GIMAP8	SLC8A1	0.259681
RTF2	CTNNBL1	0.259664
RRP9	RBM15B	0.259651
GRPEL1	NELFA	0.259638
TYROBP	LCP2	0.259632
MYO1F	DOK3	0.259627
DBR1	ATR	0.259609
ENY2	MRPL13	0.259608
NAA50	ZNF148	0.259604
C3AR1	LILRB3	0.259604
SNAPIN	UBE2Q1	0.259587
GNA11	THOP1	0.259559
UQCC5	CCDC57	0.259551
ITGA4	ZEB2	0.259551
RRP9	BRPF1	0.259545
GIMAP1	CASP4LP	0.259519
MEF2C	CLEC14A	0.259509
LARS2	KIAA1143	0.259478
UBE2K	RAB28	0.259476
WDR1	ADD1	0.259467
CD180	DOK3	0.259462
GIMAP1	HNRNPA1P21	0.259454
SIGLEC9	ITGAX	0.25945
TMEM128	MRFAP1	0.259445
RGS5	TM4SF18	0.259434
NAA50	LRRC58	0.259424
POFUT1	MAPRE1	0.25941
NCKAP1L	LY96	0.259406
FLT4	PLVAP	0.259401
ZEB1	A2M	0.259392
RNMT	FAM210A	0.259391
SMARCA5	OTUD4	0.259384
ADGRL4	EXOC3L2	0.259369
ATP6AP1	SLC10A3	0.259368
